Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Lat,Lng,Bank Count,Unemployment Rate
49058,19031,40.8,46777.0,22137,13.18375282,42.630691600000006,-85.29293840000001,9,5.312385055961326
71405,5687,35.8,55242.0,23941,15.73764727,31.4061799,-92.396174,12,4.571830490592579
20634,6562,31.9,79944.0,35961,9.295946358,38.2201614,-76.4967919,9,4.053642182261505
38487,762,41.6,38125.0,18884,24.40944882,35.7310368,-87.24192990000002,0,10.236220472440944
58466,509,44.5,69844.0,36981,9.430255403,46.559422399999995,-98.3481542,1,1.1787819253438114
89316,1513,38.7,63603.0,26280,14.87111699,39.564892,-115.9940986,1,0.6609385327164574
66507,1237,31.8,67500.0,23114,2.425222312,38.9793352,-96.0044121,1,1.5359741309620047
93637,40515,29.5,48974.0,17449,20.05183265,36.91529379999999,-120.20510959999999,0,3.2580525731210663
92392,54557,27.9,58667.0,19090,19.85446414,34.4854334,-117.42039740000001,14,7.027512509852081
49080,15624,40.9,53743.0,25048,11.97516641,42.446414000000004,-85.58179109999999,6,6.003584229390681
53118,7248,46.9,81619.0,38393,3.214679912,42.9902388,-88.49849909999999,2,3.187086092715232
14033,2170,44.3,81979.0,32764,6.728110599,42.662873700000006,-78.69092629999999,1,4.746543778801843
71331,841,34.3,37109.0,18372,24.61355529,31.269297299999998,-92.04691509999999,0,2.853745541022592
60645,46913,35.0,48918.0,25500,18.4192015,42.0105286,-87.6926257,197,4.63197834289003
46236,27509,40.3,80833.0,38140,4.74753717,39.9008411,-85.96110820000001,47,3.69697190010542
92285,2739,50.1,22917.0,17840,37.60496532,34.3350492,-116.5373923,1,5.768528660094925
46524,2541,32.0,60033.0,19849,13.34120425,41.3129797,-86.0325629,3,3.2270759543486816
83830,929,42.7,37244.0,16450,8.934337998,47.079516600000005,-116.38457659999999,0,0.0
10553,9895,40.7,58514.0,26137,15.26023244,40.907107200000006,-73.8213213,196,9.004547751389591
64480,325,57.5,65000.0,34670,11.69230769,40.0720342,-94.6657027,0,0.0
44629,2707,35.9,43545.0,19101,9.050609531000001,40.3480833,-81.4388858,2,3.3985962319911343
31405,37016,34.6,43051.0,23719,18.3623298,32.0371137,-81.1747498,49,5.149124702831208
28635,3920,35.6,30565.0,14292,23.57142857,36.333802500000004,-81.1306391,0,4.821428571428571
63039,1297,31.7,44521.0,18539,4.703161141,38.497733399999994,-90.8436885,6,6.939090208172706
63566,118,38.9,34107.0,15108,0.0,40.03619929999999,-92.9475662,1,0.0
11220,103089,32.4,37580.0,16263,30.76855921,40.6385229,-74.01532309999999,199,5.7852923202281525
36736,1756,42.3,28333.0,17708,33.20045558,32.0755092,-87.7664934,0,5.808656036446469
28618,1871,44.3,41929.0,23581,9.780865847000001,36.2119208,-81.5267282,1,1.817210048102619
53156,3054,42.4,53600.0,25161,9.790438769,42.8749223,-88.61448390000001,1,4.2239685658153245
90302,30502,32.4,43042.0,21718,18.77253951,33.9742906,-118.3520389,124,6.812668021769064
49616,1884,45.7,39145.0,18568,17.78131635,44.5769402,-86.0733498,4,8.65180467091295
12941,1374,44.6,72361.0,40100,8.806404658,44.3433912,-73.71925279999999,0,6.986899563318778
51448,653,40.8,44219.0,22819,11.332312400000001,42.2111665,-95.3311652,1,0.6125574272588055
14806,2161,41.6,49792.0,22379,17.26052753,42.1414761,-77.779537,1,4.025913928736696
44313,24611,41.0,48852.0,31436,14.68042745,41.1426985,-81.5706109,74,4.611758969566454
17737,5881,42.3,51007.0,24229,13.110015300000002,41.2806213,-76.6643728,3,6.512497874511138
19372,1536,35.3,75347.0,44586,2.799479167,39.999173799999994,-75.7618593,29,5.989583333333333
15081,342,50.2,31500.0,22177,20.76023392,40.5785167,-80.236488,35,1.4619883040935673
46617,9947,33.0,48726.0,27706,21.40343822,41.6841001,-86.231094,81,4.393284407359003
67849,486,43.0,63214.0,26015,4.938271605,38.146514,-99.7009754,1,1.2345679012345678
60137,38384,41.1,89386.0,47759,5.460608587,41.853696,-88.0607565,143,4.8197165485619005
49415,6260,44.3,51587.0,26853,6.757188498,43.166995899999996,-86.11410450000001,9,4.840255591054313
2056,11274,42.5,134104.0,43630,4.479332979,30.7554142,-100.5861245,0,2.0755721128259714
28436,2170,37.9,45417.0,22077,13.13364055,34.275507899999994,-78.27039509999999,0,8.15668202764977
75457,6116,40.7,39909.0,26517,15.89274035,33.172705,-95.20579090000001,7,2.9758011772400264
77328,15666,34.0,48250.0,19670,18.51780927,30.3792489,-95.1849219,0,6.038554832120516
35117,5550,37.5,72500.0,29385,13.53153153,33.679318200000004,-86.8922723,12,3.171171171171171
22025,16955,40.0,115000.0,48008,3.1082276610000004,38.5947311,-77.3381855,43,2.353288115600118
77373,55927,32.4,67742.0,25921,9.578557763,30.060545399999995,-95.38348540000001,36,4.171509288894452
22642,3912,37.1,76198.0,28685,10.60838446,38.9465403,-78.0766036,0,4.08997955010225
57004,3563,39.7,53958.0,25930,3.7047431939999997,43.0894534,-96.7922355,3,0.7858546168958742
31007,1105,41.8,29417.0,14202,18.64253394,32.1773202,-83.9426698,0,1.8099547511312217
98362,22052,47.5,43827.0,25914,14.38871758,47.950658600000004,-123.34560719999999,0,4.17195719209142
25669,908,44.0,35302.0,16972,23.78854626,37.9381897,-82.4644445,0,4.185022026431718
49781,4303,44.2,39838.0,23000,15.26841738,46.0316836,-84.75529770000001,0,8.226818498721823
11693,11335,39.1,50570.0,25149,21.44684605,40.6166766,-73.8272029,83,5.549183943537715
73673,352,53.6,40234.0,26554,16.19318182,35.0343164,-99.5673479,0,0.0
36688,545,20.1,,3086,0.0,30.6954595,-88.174414,102,11.009174311926605
16029,647,40.0,41875.0,22128,13.29211747,40.8756815,-79.84157900000001,17,5.873261205564142
85743,28858,41.2,69577.0,32411,7.422551805,32.3324642,-111.21296159999999,0,4.213736225656664
34209,33008,54.1,51572.0,28711,9.294716432000001,27.507373200000004,-82.6375402,65,5.586524478914202
38224,1044,39.2,36932.0,19238,20.11494253,36.4053896,-88.49849909999999,1,6.130268199233717
52560,483,44.6,53472.0,21979,11.18012422,40.8259755,-92.2335066,0,1.4492753623188406
78941,2754,45.7,40304.0,23115,11.29266521,29.757410600000004,-97.15747840000002,0,1.7792302106027595
50201,8139,40.4,56619.0,28908,7.777368227,42.065743,-93.45993259999999,7,3.538518245484703
86507,2464,24.1,22009.0,8346,48.29545455,36.410686600000005,-109.2593642,0,3.8555194805194803
93545,2214,40.6,32473.0,18444,18.06684734,36.5131184,-118.0888578,0,3.026196928635953
54151,3376,45.7,45813.0,23500,13.24052133,45.715354,-87.9804239,2,5.657582938388626
28076,1060,30.0,25221.0,9871,52.45283019,35.266252,-81.7932261,0,6.69811320754717
92843,44351,33.3,51991.0,17186,20.31972222,33.7675239,-117.9424743,172,5.515095488264075
47434,115,52.5,,21634,0.0,39.01260739999999,-86.54543220000001,0,0.0
24843,140,60.4,20673.0,14761,37.14285714,37.4731506,-81.7010143,0,0.0
73951,1085,28.7,43125.0,16762,22.94930876,36.9306369,-101.048549,0,3.225806451612903
36558,3946,42.1,42500.0,21410,13.71008616,31.572227500000004,-88.362785,0,4.688291941206285
43030,180,54.0,,27844,0.0,39.9595844,-82.4153441,11,0.0
17018,4175,47.1,58438.0,32552,6.682634731,40.401126299999994,-76.8836261,5,1.844311377245509
2382,14567,39.1,72462.0,32541,7.736665065,36.775953,-84.15721479999999,7,4.4964646117937805
97389,1576,36.5,46250.0,21717,16.18020305,44.5277138,-123.09415870000001,1,5.0761421319796955
48469,1175,56.4,44438.0,25798,14.63829787,43.423835700000005,-82.5510469,1,4.170212765957447
99737,4964,33.5,71250.0,32842,11.42224013,63.8367895,-145.12982590000001,0,3.243352135374698
27541,4295,45.1,56346.0,27996,5.797438882000001,36.260392200000005,-79.0871005,0,2.863795110593714
57078,18894,40.7,50660.0,27293,12.96178681,42.912412700000004,-97.4597725,14,2.4293426484598286
26205,3079,41.8,32128.0,16382,35.85579734,38.3297234,-80.62159100000001,2,3.085417343293277
25427,12630,42.9,54619.0,27919,10.72842439,39.51133239999999,-78.08801290000001,0,7.157561361836896
44867,2294,42.1,59268.0,27746,6.800348736,41.1388267,-83.0039075,1,3.4437663469921533
14855,988,29.3,43750.0,15913,20.85020243,42.1589149,-77.4931403,0,2.6315789473684212
42456,1438,39.6,47930.0,21130,14.534075099999999,37.5070164,-87.5593613,0,2.433936022253129
25571,2371,43.7,36650.0,16769,26.40236187,38.2770826,-82.18223990000001,5,2.2775200337410375
36701,22605,39.4,32136.0,20992,26.14023446,32.4800392,-87.0424393,11,6.1623534616235345
66088,2579,42.8,50667.0,25268,7.98759209,39.3183799,-95.43585300000001,1,3.334625823962776
72680,769,46.6,28750.0,23495,21.58647594,35.882520899999996,-92.2925911,0,0.0
75783,7486,45.1,40322.0,23210,12.03580016,32.8260186,-95.43585300000001,3,3.713598717606198
59201,5193,30.8,42699.0,17624,20.75871365,48.379169,-105.6163785,0,0.8858078182168303
78742,810,33.6,19688.0,15485,50.86419753,30.240605699999996,-97.6602365,13,6.91358024691358
7603,8231,38.7,77821.0,31670,8.832462641000001,40.043450799999995,-81.4263054,0,4.410156724577815
13068,5693,44.0,66480.0,30384,7.728789742000001,42.5014845,-76.35215140000001,3,3.0212541717899173
25253,2118,38.9,40245.0,18032,22.56846081,38.8993559,-81.9752995,0,2.5967894239848914
36619,15405,37.9,55962.0,24392,11.1716975,30.5960565,-88.19741479999999,42,3.4469328140214217
15937,601,45.7,65000.0,24503,5.158069884,40.208486900000004,-78.9885845,3,0.0
71834,1385,53.3,39821.0,23159,20.64981949,33.1515268,-93.9470396,0,5.415162454873646
71825,686,32.6,35625.0,13098,36.1516035,33.8682784,-93.5509074,0,12.82798833819242
54229,4123,40.4,68667.0,29538,5.918020858999999,44.5485744,-87.83532779999999,0,2.7407227746786322
25865,1368,38.8,65163.0,25341,10.30701754,37.725202200000005,-81.3619402,1,0.14619883040935672
25559,2105,41.9,55120.0,22464,11.11638955,38.323336299999994,-82.24746479999999,2,4.038004750593824
19057,18171,38.0,62863.0,25069,9.515161521,40.1344021,-74.8565613,82,4.903417533432393
78885,106,55.5,80417.0,38706,4.716981132,29.7918251,-99.5228528,0,0.0
84118,67019,30.4,61203.0,19777,12.23235202,40.6479987,-112.00590520000002,73,4.6404750891538225
58369,1306,38.9,29375.0,17469,30.93415008,48.9696899,-99.79176120000001,0,0.22970903522205208
85233,39027,34.7,75365.0,32900,7.628052374,33.351930100000004,-111.82108659999999,123,4.60450457375663
95237,3269,38.7,44542.0,22400,16.70235546,38.160627000000005,-121.14240009999999,2,6.271030896298562
59752,3236,44.0,51176.0,25177,8.683559951,45.886905299999995,-111.5684932,3,3.0902348578491967
10007,6525,34.0,216037.0,157713,2.206896552,40.7136487,-74.0087126,200,2.835249042145594
63935,9863,42.5,31208.0,16144,27.92253878,36.6488463,-90.9438468,0,5.657507857649803
17327,8190,46.7,67791.0,32177,3.504273504,39.77194229999999,-76.7567368,18,6.3247863247863245
22952,2088,46.3,43095.0,23158,5.651340996,37.9545568,-78.9627624,0,2.8256704980842913
57568,647,45.2,51700.0,28055,7.882534776,43.911993700000004,-100.12551640000001,1,0.9273570324574961
4010,1336,47.6,45592.0,25609,10.62874251,40.4342726,-77.236526,3,3.6676646706586826
55060,28884,39.4,54945.0,27727,10.431380699999998,44.0888533,-93.2181477,12,3.8117989198171998
62633,690,50.3,56250.0,27852,7.536231883999999,40.2065985,-89.8692203,1,6.086956521739131
96783,2149,40.4,31705.0,17613,21.77757096,19.8344853,-155.11358069999997,0,6.747324336900884
56453,855,41.0,50089.0,21875,12.86549708,46.3037542,-95.16285440000001,0,3.391812865497076
16870,6735,39.1,84808.0,37320,3.414996288,40.8033255,-78.08801290000001,0,2.256867112100965
30152,41689,36.7,74559.0,35046,7.404831011000001,34.0041089,-84.6583745,39,5.327544436182206
44305,21899,37.6,36944.0,18868,23.43486004,41.074591299999994,-81.460856,95,7.909036942326134
47232,3280,37.4,60128.0,21838,13.35365854,39.1100449,-85.7974141,0,6.280487804878049
54822,4585,39.9,48598.0,22565,11.23227917,45.4180506,-91.72119479999999,7,3.4242093784078516
30666,9287,37.3,53627.0,23167,8.301927425,33.9527142,-83.581615,3,6.546785829654356
36858,540,37.4,71563.0,25395,2.407407407,32.2912801,-85.29293840000001,0,1.6666666666666667
38870,2559,40.8,53443.0,22094,7.463853068,34.075296200000004,-88.3433623,1,3.204376709652208
49269,5954,43.0,48185.0,24291,19.83540477,42.285923100000005,-84.5850997,1,6.63419549882432
13495,2168,38.4,48576.0,24413,9.086715867,43.11428660000001,-75.27415570000001,31,7.195571955719557
58494,357,42.2,48500.0,29216,5.6022408960000005,47.1813085,-100.3049045,1,2.8011204481792715
23602,39925,36.7,61343.0,30030,10.43456481,37.1120848,-76.5372625,56,4.117720726361928
11105,36190,35.3,57525.0,33537,13.53688864,40.7787902,-73.9065883,200,5.667311411992263
71340,1612,33.7,30560.0,19909,8.498759305,31.820082799999998,-91.851343,2,3.101736972704715
7606,2371,39.4,68750.0,33300,4.555040067,47.368864200000004,-124.2303763,1,4.301982285955293
84072,529,30.3,48654.0,18735,0.756143667,40.3536565,-110.7360863,0,0.0
12148,4322,44.2,107540.0,44237,1.758445164,42.840262,-73.8536683,54,1.3882461823229986
55435,12286,46.9,56213.0,47347,3.8987465410000004,44.8721412,-93.3338547,116,2.2057626566824027
54747,2583,39.0,41755.0,22124,16.260162599999997,44.4083424,-91.50150090000001,0,3.097173828881146
67835,3105,33.4,52188.0,22510,13.68760064,37.990067700000004,-100.3048897,0,2.737520128824477
66614,31709,38.8,53673.0,30118,11.87675423,39.013101,-95.85121,17,3.1536787662808665
8324,670,42.5,67772.0,28069,14.47761194,46.9806601,15.741650699999997,7,7.164179104477612
60433,17220,35.4,43644.0,18967,18.63530778,41.4997384,-88.04608940000001,34,8.37979094076655
27249,12596,42.1,50095.0,25651,10.86852969,36.166377600000004,-79.5940544,0,4.89838043823436
95008,45187,37.3,87204.0,44023,7.395932458,37.2770029,-121.95299920000001,165,4.684975767366721
30601,21349,26.0,20884.0,13402,47.20127406,34.006845,-83.34687840000001,27,4.721532624478899
81087,192,26.8,34500.0,13210,2.083333333,37.350710299999996,-102.4495221,0,2.6041666666666665
1527,13264,43.0,71832.0,32329,5.247285887,33.653886799999995,-81.59899709999999,1,4.440591073582629
78214,23611,33.6,27222.0,13595,34.17898437,29.3172731,-98.46778509999999,30,5.6202617424082
8872,20041,37.7,72956.0,32666,6.366947757,47.141490000000005,9.098061300000001,15,5.004740282421037
23832,32263,37.2,75942.0,31379,4.745373958,37.397668599999996,-77.5963271,29,3.9301986796020207
78414,33033,34.0,75971.0,33464,5.542941907,27.647429600000002,-97.3624598,26,2.2341295068567795
77880,1637,48.8,38672.0,25386,17.95968235,30.267422600000003,-96.1739116,0,1.710445937690898
49234,2665,47.3,58250.0,30245,16.62288931,42.1277049,-84.3647199,1,1.5384615384615385
55396,2231,41.8,48919.0,23296,13.5365307,44.580169,-94.356513,3,3.3617212012550426
2717,4356,42.8,81150.0,32987,3.558310376,46.1252335,-86.5191127,0,5.211202938475666
78072,570,41.2,42083.0,21532,20.70175439,28.261052799999998,-98.6160674,0,0.5263157894736842
3448,662,50.8,45417.0,26556,12.08459215,36.8491276,-83.4786993,0,6.7975830815709966
76377,787,41.3,48750.0,22710,6.861499365,34.0190414,-98.2760021,0,2.6683608640406606
27358,14998,43.0,88382.0,40210,4.320576077,36.23450220000001,-79.88568240000001,4,2.653687158287772
34224,15432,60.1,39645.0,24929,14.34033178,26.9288268,-82.3126294,18,5.559875583203732
62025,33736,35.2,72877.0,34115,9.097106947999999,38.8414469,-89.9440061,24,3.7437751956367085
87528,3405,29.0,39725.0,16182,20.76358297,36.7078973,-106.9594723,0,7.63582966226138
32025,23341,35.2,39916.0,17493,16.04472816,30.111156,-82.5834947,0,8.24300586950002
61929,652,45.7,47891.0,23964,5.2147239260000005,39.8295453,-88.6530753,1,4.447852760736196
18223,122,43.7,49458.0,37056,25.40983607,40.992216799999994,-75.9350072,25,25.40983606557377
30236,44082,33.9,40107.0,21374,22.28347171,33.5213067,-84.3226488,28,7.8966471575699835
98106,23855,35.3,57875.0,27922,16.38230979,47.5476069,-122.35146529999999,173,5.818486690421295
41073,5810,37.7,53396.0,26881,9.432013769,39.0992398,-84.4776372,190,6.247848537005163
66052,2021,42.8,57848.0,27076,6.82830282,39.014128899999996,-95.04946020000001,0,5.591291439881247
61270,7159,45.2,54206.0,27990,8.436932532,41.8004348,-89.96267990000001,6,4.288308422964101
61604,31427,36.8,40630.0,21137,21.60880771,40.7001416,-89.6581073,50,5.272536354090432
85383,38400,36.7,101526.0,37735,3.5703125,33.7868136,-112.28608999999999,5,2.7447916666666665
15206,29098,36.6,33792.0,27733,20.10103787,40.472064200000005,-79.9136731,168,5.856072582308062
64639,257,48.9,57917.0,25446,4.2801556419999995,39.3794032,-93.238251,0,1.9455252918287937
49639,2617,40.7,41570.0,17687,14.97898357,43.831262100000004,-85.3756249,0,9.323653037829576
32683,337,45.9,36563.0,13575,59.94065282,29.2720518,-82.7751622,0,21.958456973293767
62340,1569,43.8,38036.0,20380,20.84130019,50.8621076,1.8577529,7,2.294455066921606
624,25340,34.2,14768.0,6761,59.56985004,37.165142100000004,-82.5247603,8,9.30544593528019
10913,5175,41.8,122857.0,46193,1.835748792,41.0711228,-73.9536163,70,3.6135265700483092
24137,2893,46.3,54979.0,30491,11.61424127,36.9109694,-79.6726632,0,3.3874870376771518
27853,659,42.8,25966.0,11178,40.06069803,36.5219992,-77.32095550000001,0,2.276176024279211
6444,134,29.7,103636.0,22178,0.0,35.9801029,-93.768637,0,10.447761194029852
76599,1480,35.0,,8815,0.0,31.474880300000002,-97.73674759999999,6,0.0
52141,1390,42.5,39679.0,21960,18.34532374,42.9497646,-91.6178011,1,1.7266187050359711
692,37618,35.0,18500.0,9273,49.20250944,37.2258653,-80.0582318,56,6.8557605401669415
56343,930,42.4,48417.0,24153,8.924731182999999,45.780001299999995,-95.7209968,2,3.225806451612903
17946,215,62.1,15469.0,10440,59.53488372,40.8058719,-76.2445864,12,6.511627906976744
84020,42751,30.4,89922.0,33164,4.392879699,40.496021500000005,-111.8687825,45,2.0607705082922037
93428,6393,58.4,59813.0,40682,7.961833255,35.592514200000004,-121.0564425,2,3.988737681839512
24083,2277,46.4,91295.0,47678,0.658761528,37.4047916,-79.92486690000001,19,4.567413263065437
59846,1148,58.5,52891.0,26606,10.27874564,47.13345220000001,-114.4918933,0,4.442508710801394
5492,727,41.0,53315.0,23399,12.1045392,55.392363,10.147391699999998,2,1.6506189821182944
10803,12439,39.7,140000.0,73808,3.006672562,40.8996475,-73.8036752,191,2.0660824825146715
30177,1369,35.9,33866.0,15101,10.44558072,34.4153599,-84.37260490000001,5,1.095690284879474
27043,6225,46.0,48410.0,24449,15.96787149,36.3334581,-80.4326521,7,3.502008032128514
60437,157,49.8,36563.0,23715,8.917197452,41.1815419,-88.5661953,0,2.5477707006369426
41649,3004,41.4,25458.0,15356,28.36218375,37.5806385,-82.8317486,3,0.6990679094540613
97396,2827,44.3,36848.0,18929,16.94375663,45.1916734,-123.51426200000002,0,8.560311284046692
35475,14315,33.9,69924.0,28117,3.548725114,33.4368605,-87.5593613,0,3.7024100593782747
54022,21786,28.8,60016.0,27608,14.18801065,44.858921,-92.57924820000001,6,3.465528320940053
76638,3083,41.2,77679.0,36692,7.362958158,31.536855300000003,-97.4489531,1,2.2380797924099904
28327,15333,40.6,51609.0,23841,14.78510402,35.40687,-79.42537759999999,5,5.008804539229113
19023,22710,30.2,38790.0,18351,24.02025539,39.92006129999999,-75.2683228,197,7.067371202113606
72722,3171,37.7,37198.0,16971,22.23273415,36.3438006,-94.4284985,2,1.1037527593818985
85262,11034,54.4,125884.0,80227,2.8729381910000003,33.791108,-111.8091625,2,1.5497553017944534
76031,17360,36.1,46714.0,20226,15.69700461,32.3470049,-97.330053,15,4.56221198156682
57429,109,36.1,40000.0,20763,2.752293578,45.1612271,-98.3147793,0,0.0
4622,1480,40.8,40104.0,20084,17.77027027,32.137964600000004,-94.999149,0,5.337837837837838
17938,2489,42.7,58409.0,23520,4.660506227,40.6551387,-76.4910093,3,4.901566894335074
50543,1562,44.5,44583.0,23616,15.87708067,42.2750407,-94.2743628,2,3.0089628681177976
8234,42491,39.3,71316.0,29387,8.020521993,47.3908128,15.9799981,11,7.1403356004801015
94539,51494,41.2,143949.0,50701,3.6256651260000003,37.514844399999994,-121.91317609999999,57,3.342136947993941
52533,1626,42.6,49938.0,21050,7.626076261000001,41.0393072,-92.16467220000001,0,4.182041820418204
12456,707,37.5,48993.0,17639,2.121640736,42.0344874,-73.9976946,12,6.364922206506365
48191,3736,41.8,72204.0,25659,10.59957173,42.1247778,-83.5603112,0,6.691648822269808
13402,1587,46.4,43387.0,19660,22.054190300000002,42.8958176,-75.5160235,4,1.0081915563957151
21061,53491,36.0,60430.0,29841,10.73077714,39.1511679,-76.6239423,68,4.7933297190181525
7724,21758,41.7,78064.0,39958,6.135674235,31.870412800000004,-85.9890392,3,5.547384869932898
97022,3208,43.9,66927.0,24343,10.28678304,45.3551259,-122.32934820000001,8,6.920199501246882
38049,4572,36.2,32386.0,24972,20.822397199999997,35.3676615,-89.5308903,0,5.57742782152231
27262,24635,38.5,39867.0,22889,21.29490562,35.9679365,-80.0423151,31,5.597726811447128
53588,3831,44.8,58086.0,29862,9.814669798999999,43.213393700000005,-90.1120696,6,1.6966849386583138
79021,104,26.5,56250.0,17961,25.96153846,33.950083500000005,-102.0004411,0,0.0
68930,1430,44.7,44643.0,22939,11.11888112,40.2860295,-98.4403573,1,1.3986013986013985
17774,1261,35.7,45795.0,20033,13.79857256,41.2642364,-76.5257007,0,2.379064234734338
92543,34406,36.5,26909.0,14425,30.7795152,33.6991526,-116.9793554,26,8.7165029355345
12804,26308,44.6,60152.0,32970,9.14550707,43.322861100000004,-73.7242486,31,3.1055192336931734
69334,2305,46.5,43575.0,21241,12.10412148,41.813568,-103.31252990000002,1,2.9067245119305856
55063,9171,43.2,47556.0,22709,13.60811253,45.823250200000004,-92.97038540000001,6,4.74321229964017
56529,4047,32.2,46116.0,21554,16.48134421,46.8772685,-96.6962754,31,1.7543859649122806
